NumCasa;Nombre;IngresoPersonal;Empleo;Edad;Sexo;EstadoCivil;NivelEducativo;Grado;barrio
1426;Carlos Alejandro Ruiz Torres;15000;Maestro;35;M;Soltero;Universidad;5;Monimbó
1307;Jose Alejandro Flores Perez;11000;Comerciante Informal;77;M;Soltero;Primaria;1;Barrio 19 de Julio
1124;Daniel Alejandro Castro Torres;11000;Comerciante Informal;16;M;Soltero;Secundaria;1;Barrio La Cruz
1298;Daniel Alejandro Martinez Perez;21000;Costur`ero;46;M;Soltero;Preescolar;1;Sol de libertad
1372;Kevin Alejandro Torres Hernandez;0;Desempleado;46;M;Soltero;Preescolar;1;Monimbó
1439;Valeria Alejandro Perez Castro;0;Desempleado;14;F;Soltero;Secundaria;1;Barrio La Cruz
1330;Jose Alejandro Gonzalez Flores;0;Desempleado;59;M;Casado;Preescolar;1;San Judas
1270;Marta Alejandro Castro Martinez;0;Desempleado;33;F;Casado;Preescolar;1;Barrio Los Pinos
1188;Fernanda Alejandro Martinez Martinez;13000;Conductor de taxi;26;F;Soltero;Preescolar;3;San Judas
1314;Pedro Alejandro Flores Perez;12000;Trabajador doméstico;18;M;Soltero;Técnico;1;Urbanización San Miguel
1336;Sofia Alejandro Martinez Mendoza;14000;Mesero;19;F;Casado;Técnico;1;Barrio El Calvario
1248;Daniel Alejandro Ruiz Martinez;14500;Cocinero;64;M;Casado;Preescolar;3;Barrio Arnoldo Alemán
1354;Ana Alejandro Ruiz Martinez;11500;Dependiente de tienda;65;F;Soltero;Técnico;1;Altamira del Este
1079;Sofia Alejandro Torres Lopez;18000;Carpintero;32;F;Soltero;Secundaria;5;Barrio La Cruz
1227;Maria Alejandro Lopez Mendoza;0;Desempleado;4;F;Soltero;Preescolar;3;María Auxiliadora
1478;Marta Alejandro Hernandez Castro;0;Desempleado;47;F;Soltero;Primaria;3;Urbanización San Miguel
1439;Fernanda Alejandro Mendoza Hernandez;14000;Mesero;49;F;Soltero;Primaria;5;Barrio La Cruz
1428;Kevin Alejandro Mendoza Perez;8500;Campesino;53;M;Casado;Primaria;1;Barrio El Calvario
1173;Fernanda Alejandro Flores Flores;13500;Barbero;56;F;Casado;Primaria;1;Monimbó
1466;Lucia Alejandro Castro Castro;0;Desempleado;12;F;Soltero;Primaria;3;Barrio Los Pinos
1146;Fernanda Alejandro Mendoza Perez;0;Desempleado;71;F;Soltero;Preescolar;1;Barrio Obrero
1463;Andres Alejandro Torres Hernandez;15500;Enfermero;40;M;Soltero;Universidad;5;Barrio Los Pinos
1437;Maria Alejandro Flores Hernandez;13500;Barbero;55;F;Soltero;Preescolar;3;Barrio Guadalupe
1039;Miguel Alejandro Gonzalez Martinez;0;Desempleado;4;M;Soltero;Preescolar;1;Sol de libertad
1391;Juan Alejandro Lopez Gonzalez;10500;Cajero;44;M;Soltero;Técnico;1;María Auxiliadora
1060;Marta Alejandro Martinez Castro;15500;Enfermero;61;F;Casado;Universidad;5;Barrio El Calvario
1132;Miguel Alejandro Ruiz Ruiz;10000;Vendedor;60;M;Soltero;Técnico;1;San Judas
1337;Andres Alejandro Castro Gonzalez;0;Desempleado;11;M;Soltero;Primaria;1;Barrio Medardo Andino
1241;Juan Alejandro Flores Lopez;9500;Técnico Agropecuario;79;M;Casado;Técnico;3;19 de Julio
1199;Paula Alejandro Castro Perez;17000;Albañil;73;F;Casado;Secundaria;5;Colina del Verbo
1262;Mario Alejandro Flores Flores;0;Desempleado;65;M;Soltero;Preescolar;3;Colina del Verbo
1369;Andres Alejandro Hernandez Flores;13000;Conductor de taxi;53;M;Casado;Primaria;4;19 de Julio
1036;Miguel Alejandro Mendoza Torres;17000;Albañil;73;M;Casado;Secundaria;5;Barrio Arnoldo Alemán
1477;Fernanda Alejandro Hernandez Castro;14500;Cocinero;57;F;Soltero;Primaria;4;El Calavario
1011;Andres Alejandro Ruiz Mendoza;0;Desempleado;1;M;Soltero;Preescolar;1;Colina del Verbo
1309;Valeria Alejandro Ruiz Ruiz;13500;Barbero;40;F;Casado;Preescolar;3;San Ramón
1184;Valeria Alejandro Ruiz Lopez;14000;Mesero;29;F;Soltero;Preescolar;3;Barrio Obrero
1115;Ana Alejandro Hernandez Hernandez;0;Desempleado;58;F;Casado;Preescolar;2;19 de Julio
1382;Luis Alejandro Gonzalez Perez;0;Desempleado;1;M;Soltero;Preescolar;1;Barrio Arnoldo Alemán
1459;Juan Alejandro Martinez Castro;0;Desempleado;10;M;Soltero;Primaria;5;Altamira del Este
1493;Carlos Alejandro Hernandez Castro;0;Desempleado;37;M;Soltero;Primaria;3;Barrio Medardo Andino
1021;Andres Alejandro Hernandez Flores;0;Desempleado;67;M;Casado;Preescolar;2;Sol de libertad
1477;Lucia Alejandro Castro Martinez;10500;Cajero;42;F;Soltero;Técnico;1;El Calavario
1040;Andres Alejandro Castro Hernandez;15500;Enfermero;68;M;Casado;Universidad;5;Barrio Arnoldo Alemán
1195;Carlos Alejandro Perez Hernandez;19000;Electricista;33;M;Soltero;Secundaria;5;Barrio El Rosario
1358;Mario Alejandro Hernandez Perez;9000;Obrero;31;M;Soltero;Primaria;4;Barrio La Cruz
1333;Luis Alejandro Perez Castro;11500;Dependiente de tienda;40;M;Casado;Técnico;1;María Auxiliadora
1463;Marta Alejandro Ruiz Ruiz;11500;Dependiente de tienda;49;F;Soltero;Técnico;1;Barrio Los Pinos
1268;Daniel Alejandro Ruiz Hernandez;0;Desempleado;35;M;Soltero;Primaria;3;Altamira del Este
1360;Maria Alejandro Torres Gonzalez;9500;Técnico Agropecuario;17;F;Soltero;Técnico;3;Urbanización San Miguel
1329;Andres Alejandro Gonzalez Castro;0;Desempleado;18;M;Soltero;Técnico;1;Barrio Obrero
1474;Camila Alejandro Gonzalez Ruiz;11500;Dependiente de tienda;53;F;Soltero;Técnico;1;El Calavario
1407;Marta Alejandro Mendoza Martinez;0;Desempleado;6;F;Soltero;Primaria;1;Barrio Los Pinos
1178;Juan Alejandro Lopez Gonzalez;15000;Maestro;52;M;Soltero;Universidad;5;San Ramón
1369;Pedro Alejandro Martinez Perez;0;Desempleado;2;M;Soltero;Preescolar;1;19 de Julio
1100;Kevin Alejandro Ruiz Martinez;10500;Cajero;27;M;Soltero;Técnico;1;Barrio El Calvario
1327;Daniel Alejandro Flores Gonzalez;10000;Vendedor;40;M;Soltero;Técnico;1;Sol de libertad
1070;Marta Alejandro Martinez Castro;19000;Electricista;28;F;Soltero;Secundaria;5;Barrio Los Pinos
1408;Juan Alejandro Flores Perez;17000;Albañil;60;M;Soltero;Secundaria;5;Barrio Arnoldo Alemán
1449;Ana Alejandro Torres Castro;0;Desempleado;22;F;Casado;Técnico;1;Barrio Medardo Andino
1195;Marta Alejandro Ruiz Flores;0;Desempleado;80;F;Casado;Preescolar;3;Barrio El Rosario
1228;Maria Alejandro Martinez Hernandez;8500;Campesino;73;F;Casado;Preescolar;2;Barrio Arnoldo Alemán
1066;Maria Alejandro Hernandez Martinez;0;Desempleado;5;F;Soltero;Preescolar;1;San Judas
1095;Elena Alejandro Lopez Ruiz;0;Desempleado;10;F;Soltero;Primaria;5;19 de Julio
1140;Mario Alejandro Perez Hernandez;11000;Comerciante Informal;56;M;Soltero;Preescolar;3;Barrio El Rosario
1318;Juan Alejandro Mendoza Flores;21000;Costur`ero;19;M;Soltero;Técnico;1;El Calavario
1181;Andres Alejandro Perez Ruiz;0;Desempleado;1;M;Soltero;Preescolar;1;19 de Julio
1291;Fernanda Alejandro Castro Lopez;0;Desempleado;28;F;Soltero;Primaria;1;Urbanización San Miguel
1302;Elena Alejandro Hernandez Torres;15500;Enfermero;23;F;Soltero;Universidad;5;Barrio Obrero
1351;Elena Alejandro Gonzalez Mendoza;15500;Enfermero;61;F;Casado;Universidad;5;El Calavario
1395;Kevin Alejandro Ruiz Ruiz;14000;Mesero;36;M;Casado;Primaria;3;Urbanización San Miguel
1075;Jose Alejandro Torres Gonzalez;0;Desempleado;11;M;Soltero;Primaria;1;19 de Julio
1166;Juan Alejandro Hernandez Perez;12500;Repartidor;40;M;Casado;Primaria;1;Sol de libertad
1100;Pedro Alejandro Flores Hernandez;15500;Enfermero;55;M;Soltero;Universidad;5;Barrio El Calvario
1138;Carlos Alejandro Mendoza Lopez;21000;Costur`ero;45;M;Casado;Preescolar;1;Baká
1217;Maria Alejandro Ruiz Martinez;0;Desempleado;7;F;Soltero;Primaria;2;19 de Julio
1132;Camila Alejandro Perez Flores;9500;Técnico Agropecuario;78;F;Casado;Técnico;3;San Judas
1272;Kevin Alejandro Mendoza Castro;0;Desempleado;5;M;Soltero;Preescolar;1;Barrio Los Pinos
1076;Pedro Alejandro Mendoza Hernandez;0;Desempleado;7;M;Soltero;Primaria;2;Sol de libertad
1118;Elena Alejandro Torres Ruiz;12000;Trabajador doméstico;54;F;Casado;Primaria;2;Barrio Medardo Andino
1260;Carlos Alejandro Torres Ruiz;12000;Trabajador doméstico;16;M;Soltero;Secundaria;1;Barrio El Rosario
1465;Mario Alejandro Perez Lopez;0;Desempleado;8;M;Soltero;Primaria;4;19 de Julio
1208;Daniel Alejandro Ruiz Flores;17000;Albañil;44;M;Soltero;Secundaria;5;Urbanización San Miguel
1261;Daniel Alejandro Gonzalez Perez;11000;Comerciante Informal;29;M;Soltero;Primaria;3;Altamira del Este
1085;Luis Alejandro Hernandez Martinez;0;Desempleado;13;M;Soltero;Secundaria;1;Baká
1110;Camila Alejandro Torres Flores;13000;Conductor de taxi;42;F;Soltero;Preescolar;2;Barrio Guadalupe
1128;Ana Alejandro Martinez Ruiz;0;Desempleado;7;F;Soltero;Primaria;1;Colina del Verbo
1288;Marta Alejandro Hernandez Flores;12500;Repartidor;70;F;Soltero;Preescolar;2;Barrio El Calvario
1295;Camila Alejandro Lopez Lopez;0;Desempleado;22;F;Soltero;Técnico;1;Barrio Guadalupe
1021;Andres Alejandro Mendoza Ruiz;18000;Carpintero;36;M;Soltero;Secundaria;5;Sol de libertad
1342;Elena Alejandro Lopez Martinez;13000;Conductor de taxi;24;F;Soltero;Preescolar;1;Monimbó
1436;Miguel Alejandro Castro Flores;0;Desempleado;10;M;Soltero;Primaria;1;Barrio La Cruz
1002;Fernanda Alejandro Hernandez Castro;8500;Campesino;15;F;Soltero;Secundaria;1;Barrio 19 de Julio
1190;Mario Alejandro Mendoza Martinez;0;Desempleado;42;M;Casado;Primaria;4;El Calavario
1496;Valeria Alejandro Gonzalez Castro;0;Desempleado;4;F;Soltero;Preescolar;1;Barrio Obrero
1214;Maria Alejandro Ruiz Torres;15500;Enfermero;38;F;Soltero;Universidad;5;Colina del Verbo
1282;Marta Alejandro Perez Gonzalez;11500;Dependiente de tienda;74;F;Casado;Técnico;1;Urbanización San Miguel
1284;Marta Alejandro Torres Gonzalez;15500;Enfermero;49;F;Soltero;Universidad;5;Monimbó
1370;Valeria Alejandro Torres Perez;13000;Conductor de taxi;77;F;Casado;Primaria;1;Barrio La Cruz
1393;Sofia Alejandro Hernandez Martinez;0;Desempleado;12;F;Soltero;Primaria;1;María Auxiliadora
1002;Fernanda Alejandro Lopez Castro;0;Desempleado;54;F;Casado;Preescolar;1;Barrio 19 de Julio
1112;Miguel Alejandro Torres Hernandez;9500;Técnico Agropecuario;15;M;Soltero;Técnico;3;San Ramón
1370;Kevin Alejandro Hernandez Perez;11500;Dependiente de tienda;53;M;Soltero;Técnico;1;Barrio La Cruz
1053;Ana Alejandro Lopez Castro;0;Desempleado;3;F;Soltero;Preescolar;1;San Judas
1096;Valeria Alejandro Ruiz Ruiz;0;Desempleado;66;F;Casado;Preescolar;1;Barrio Obrero
1373;Daniel Alejandro Lopez Gonzalez;0;Desempleado;31;M;Soltero;Primaria;4;Barrio La Cruz
1406;Paula Alejandro Flores Gonzalez;13000;Conductor de taxi;32;F;Soltero;Primaria;1;San Ramón
1182;Paula Alejandro Flores Hernandez;0;Desempleado;42;F;Soltero;Primaria;5;Barrio El Rosario
1420;Lucia Alejandro Gonzalez Gonzalez;18000;Carpintero;42;F;Soltero;Secundaria;5;María Auxiliadora
1324;Miguel Alejandro Hernandez Hernandez;15500;Enfermero;52;M;Soltero;Universidad;5;Urbanización San Miguel
1005;Daniel Alejandro Torres Perez;0;Desempleado;26;M;Casado;Preescolar;3;Monimbó
1372;Sofia Alejandro Flores Flores;21000;Costur`ero;42;F;Casado;Primaria;5;Monimbó
1125;Marta Alejandro Hernandez Mendoza;18000;Carpintero;51;F;Casado;Secundaria;5;19 de Julio
1354;Andres Alejandro Gonzalez Castro;0;Desempleado;62;M;Casado;Primaria;4;Altamira del Este
1003;Andres Alejandro Flores Hernandez;0;Desempleado;3;M;Soltero;Preescolar;1;Barrio Arnoldo Alemán
1405;Kevin Alejandro Perez Torres;13500;Barbero;56;M;Soltero;Preescolar;3;Altamira del Este
1048;Valeria Alejandro Torres Hernandez;0;Desempleado;74;F;Casado;Primaria;4;San Ramón
1263;Daniel Alejandro Flores Ruiz;13500;Barbero;47;M;Casado;Preescolar;2;Barrio El Calvario
1095;Elena Alejandro Ruiz Lopez;11000;Comerciante Informal;23;F;Casado;Preescolar;2;19 de Julio
1381;Maria Alejandro Ruiz Torres;15500;Enfermero;60;F;Casado;Universidad;5;Colina del Verbo
1453;Lucia Alejandro Ruiz Hernandez;14500;Cocinero;71;F;Casado;Preescolar;3;El Calavario
1044;Luis Alejandro Torres Mendoza;11000;Comerciante Informal;80;M;Casado;Primaria;1;Barrio El Calvario
1144;Miguel Alejandro Torres Torres;14000;Mesero;57;M;Soltero;Primaria;1;Barrio 19 de Julio
1298;Valeria Alejandro Lopez Castro;0;Desempleado;2;F;Soltero;Preescolar;2;Sol de libertad
1216;Carlos Alejandro Castro Castro;12000;Trabajador doméstico;32;M;Soltero;Primaria;3;San Ramón
1405;Elena Alejandro Castro Torres;0;Desempleado;60;F;Casado;Primaria;2;Altamira del Este
1314;Andres Alejandro Torres Martinez;8500;Campesino;56;M;Soltero;Preescolar;3;Urbanización San Miguel
1232;Lucia Alejandro Lopez Gonzalez;11000;Comerciante Informal;76;F;Casado;Primaria;2;Barrio Medardo Andino
1105;Paula Alejandro Mendoza Torres;0;Desempleado;71;F;Casado;Preescolar;3;Barrio 19 de Julio
1180;Kevin Alejandro Martinez Torres;0;Desempleado;47;M;Soltero;Primaria;3;El Calavario
1481;Mario Alejandro Perez Lopez;0;Desempleado;55;M;Casado;Primaria;5;San Judas
1155;Andres Alejandro Hernandez Torres;0;Desempleado;1;M;Soltero;Preescolar;1;Colina del Verbo
1057;Marta Alejandro Torres Gonzalez;11000;Comerciante Informal;43;F;Soltero;Primaria;5;María Auxiliadora
1475;Paula Alejandro Flores Castro;17000;Albañil;76;F;Casado;Secundaria;5;Barrio Arnoldo Alemán
1261;Carlos Alejandro Mendoza Lopez;13500;Barbero;37;M;Soltero;Primaria;1;Altamira del Este
1099;Camila Alejandro Hernandez Perez;14500;Cocinero;22;F;Soltero;Técnico;1;Barrio 19 de Julio
1225;Marta Alejandro Martinez Hernandez;0;Desempleado;1;F;Soltero;Preescolar;1;Monimbó
1209;Pedro Alejandro Flores Mendoza;0;Desempleado;5;M;Soltero;Preescolar;1;Barrio El Calvario
1280;Pedro Alejandro Castro Mendoza;15000;Maestro;25;M;Soltero;Universidad;5;Altamira del Este
1229;Luis Alejandro Flores Martinez;14500;Cocinero;75;M;Casado;Preescolar;2;Urbanización San Miguel
1297;Marta Alejandro Castro Flores;11500;Dependiente de tienda;17;F;Soltero;Técnico;1;María Auxiliadora
1230;Camila Alejandro Flores Torres;0;Desempleado;38;F;Soltero;Preescolar;2;Barrio 19 de Julio
1090;Mario Alejandro Perez Gonzalez;0;Desempleado;48;M;Soltero;Primaria;4;19 de Julio
1389;Elena Alejandro Ruiz Castro;0;Desempleado;55;F;Casado;Primaria;4;Sol de libertad
1382;Andres Alejandro Gonzalez Perez;15000;Maestro;40;M;Soltero;Universidad;5;Barrio Arnoldo Alemán
1372;Carlos Alejandro Lopez Perez;21000;Costur`ero;75;M;Casado;Primaria;4;Monimbó
1208;Kevin Alejandro Lopez Gonzalez;19000;Electricista;31;M;Soltero;Secundaria;5;Urbanización San Miguel
1081;Miguel Alejandro Martinez Mendoza;0;Desempleado;55;M;Soltero;Primaria;1;San Ramón
1420;Carlos Alejandro Mendoza Torres;0;Desempleado;6;M;Soltero;Primaria;3;María Auxiliadora
1054;Andres Alejandro Hernandez Lopez;0;Desempleado;35;M;Soltero;Primaria;1;Barrio Obrero
1200;Miguel Alejandro Ruiz Martinez;18000;Carpintero;25;M;Casado;Secundaria;5;Barrio La Cruz
1185;Daniel Alejandro Torres Martinez;10000;Vendedor;25;M;Soltero;Técnico;1;Barrio Medardo Andino
1132;Jose Alejandro Mendoza Hernandez;11500;Dependiente de tienda;76;M;Casado;Técnico;1;San Judas
1155;Miguel Alejandro Lopez Perez;0;Desempleado;24;M;Soltero;Preescolar;2;Colina del Verbo
1302;Marta Alejandro Flores Perez;13500;Barbero;61;F;Casado;Preescolar;2;Barrio Obrero
1126;Luis Alejandro Hernandez Torres;12500;Repartidor;41;M;Casado;Preescolar;1;19 de Julio
1104;Fernanda Alejandro Gonzalez Mendoza;9000;Obrero;25;F;Soltero;Primaria;3;Barrio La Cruz
1306;Camila Alejandro Martinez Castro;11000;Comerciante Informal;47;F;Soltero;Primaria;2;Barrio El Rosario
1432;Carlos Alejandro Gonzalez Martinez;18000;Carpintero;66;M;Casado;Secundaria;5;Monimbó
1056;Marta Alejandro Mendoza Perez;13500;Barbero;29;F;Soltero;Preescolar;2;19 de Julio
1448;Ana Alejandro Gonzalez Gonzalez;0;Desempleado;37;F;Soltero;Primaria;5;Barrio La Cruz
1236;Carlos Alejandro Lopez Castro;10000;Vendedor;50;M;Soltero;Técnico;1;Urbanización San Miguel
1217;Jose Alejandro Ruiz Mendoza;11000;Comerciante Informal;48;M;Soltero;Preescolar;1;19 de Julio
1127;Luis Alejandro Mendoza Hernandez;0;Desempleado;7;M;Soltero;Primaria;2;María Auxiliadora
1195;Andres Alejandro Hernandez Perez;19000;Electricista;66;M;Casado;Secundaria;5;Barrio El Rosario
1456;Luis Alejandro Gonzalez Flores;18000;Carpintero;78;M;Casado;Secundaria;5;Barrio La Cruz
1264;Pedro Alejandro Castro Torres;19000;Electricista;80;M;Casado;Secundaria;5;El Calavario
1316;Juan Alejandro Castro Perez;13500;Barbero;80;M;Casado;Primaria;1;Colina del Verbo
1284;Luis Alejandro Hernandez Lopez;18000;Carpintero;29;M;Soltero;Secundaria;5;Monimbó
1181;Jose Alejandro Martinez Gonzalez;10000;Vendedor;72;M;Casado;Técnico;1;19 de Julio
1106;Maria Alejandro Lopez Ruiz;0;Desempleado;8;F;Soltero;Primaria;1;Colina del Verbo
1220;Sofia Alejandro Mendoza Martinez;12000;Trabajador doméstico;21;F;Casado;Técnico;1;Urbanización San Miguel
1273;Paula Alejandro Lopez Mendoza;0;Desempleado;13;F;Soltero;Secundaria;1;San Judas
1331;Ana Alejandro Gonzalez Flores;12500;Repartidor;46;F;Soltero;Primaria;1;Barrio El Calvario
1418;Marta Alejandro Castro Torres;0;Desempleado;8;F;Soltero;Primaria;4;Monimbó
1132;Kevin Alejandro Ruiz Hernandez;11000;Comerciante Informal;16;M;Soltero;Secundaria;1;San Judas
1408;Juan Alejandro Castro Flores;0;Desempleado;9;M;Soltero;Primaria;4;Barrio Arnoldo Alemán
1206;Lucia Alejandro Mendoza Mendoza;9000;Obrero;61;F;Casado;Preescolar;2;San Ramón
1496;Ana Alejandro Castro Castro;0;Desempleado;7;F;Soltero;Primaria;2;Barrio Obrero
1238;Juan Alejandro Ruiz Hernandez;14000;Mesero;46;M;Soltero;Primaria;3;19 de Julio
1197;Elena Alejandro Castro Perez;18000;Carpintero;15;F;Soltero;Secundaria;5;Urbanización San Miguel
1197;Maria Alejandro Martinez Torres;9000;Obrero;72;F;Soltero;Preescolar;2;Urbanización San Miguel
1082;Miguel Alejandro Mendoza Mendoza;14500;Cocinero;60;M;Casado;Primaria;1;Barrio Guadalupe
1235;Carlos Alejandro Martinez Lopez;12000;Trabajador doméstico;74;M;Casado;Primaria;3;Barrio Obrero
1444;Mario Alejandro Castro Perez;0;Desempleado;49;M;Soltero;Preescolar;1;Sol de libertad
1059;Carlos Alejandro Ruiz Lopez;11000;Comerciante Informal;33;M;Soltero;Primaria;2;Monimbó
1138;Fernanda Alejandro Torres Gonzalez;9500;Técnico Agropecuario;32;F;Casado;Técnico;3;Baká
1163;Luis Alejandro Mendoza Martinez;19000;Electricista;73;M;Casado;Secundaria;5;19 de Julio
1480;Maria Alejandro Mendoza Ruiz;15500;Enfermero;33;F;Soltero;Universidad;5;Monimbó
1024;Elena Alejandro Castro Flores;21000;Costur`ero;15;F;Soltero;Secundaria;1;Barrio Obrero
1385;Sofia Alejandro Lopez Mendoza;0;Desempleado;6;F;Soltero;Primaria;1;Monimbó
1080;Valeria Alejandro Lopez Perez;14000;Mesero;36;F;Soltero;Primaria;1;Barrio Los Pinos
1180;Miguel Alejandro Perez Martinez;11000;Comerciante Informal;51;M;Casado;Preescolar;1;El Calavario
1238;Carlos Alejandro Flores Perez;9000;Obrero;79;M;Casado;Primaria;4;19 de Julio
1354;Carlos Alejandro Lopez Flores;0;Desempleado;15;M;Soltero;Secundaria;1;Altamira del Este
1032;Marta Alejandro Mendoza Flores;0;Desempleado;52;F;Casado;Preescolar;3;Barrio La Cruz
1391;Maria Alejandro Castro Martinez;0;Desempleado;11;F;Soltero;Primaria;4;María Auxiliadora
1002;Luis Alejandro Lopez Hernandez;11500;Dependiente de tienda;19;M;Soltero;Técnico;1;Barrio 19 de Julio
1009;Maria Alejandro Flores Gonzalez;0;Desempleado;10;F;Soltero;Primaria;1;Barrio Arnoldo Alemán
1193;Mario Alejandro Lopez Perez;0;Desempleado;11;M;Soltero;Primaria;1;Barrio Medardo Andino
1077;Carlos Alejandro Lopez Torres;14500;Cocinero;46;M;Soltero;Preescolar;3;Barrio La Cruz
1270;Jose Alejandro Ruiz Castro;12500;Repartidor;42;M;Casado;Primaria;3;Barrio Los Pinos
1050;Andres Alejandro Ruiz Perez;14500;Cocinero;63;M;Casado;Primaria;4;Baká
1335;Luis Alejandro Hernandez Gonzalez;0;Desempleado;61;M;Casado;Preescolar;3;Barrio La Cruz
1308;Ana Alejandro Ruiz Martinez;11500;Dependiente de tienda;27;F;Soltero;Técnico;1;María Auxiliadora
1449;Daniel Alejandro Mendoza Ruiz;12500;Repartidor;53;M;Casado;Primaria;5;Barrio Medardo Andino
1340;Elena Alejandro Gonzalez Ruiz;14000;Mesero;50;F;Soltero;Primaria;1;Barrio Arnoldo Alemán
1112;Lucia Alejandro Martinez Mendoza;15000;Maestro;33;F;Soltero;Universidad;5;San Ramón
1380;Valeria Alejandro Perez Perez;0;Desempleado;9;F;Soltero;Primaria;2;Urbanización San Miguel
1491;Elena Alejandro Perez Lopez;16000;Médico general;40;F;Soltero;Universidad;5;Baká
1235;Fernanda Alejandro Hernandez Flores;0;Desempleado;13;F;Soltero;Secundaria;1;Barrio Obrero
1052;Andres Alejandro Castro Flores;13500;Barbero;57;M;Casado;Primaria;4;19 de Julio
1280;Camila Alejandro Castro Ruiz;10500;Cajero;26;F;Casado;Técnico;1;Altamira del Este
1148;Elena Alejandro Hernandez Perez;10000;Vendedor;70;F;Soltero;Técnico;1;Barrio Guadalupe
1457;Ana Alejandro Castro Ruiz;13500;Barbero;25;F;Soltero;Primaria;5;El Calavario
1368;Juan Alejandro Torres Hernandez;9000;Obrero;50;M;Soltero;Primaria;2;María Auxiliadora
1426;Juan Alejandro Flores Gonzalez;13000;Conductor de taxi;68;M;Casado;Primaria;3;Monimbó
1363;Paula Alejandro Torres Lopez;0;Desempleado;3;F;Soltero;Preescolar;1;Barrio La Cruz
1282;Pedro Alejandro Castro Lopez;8500;Campesino;49;M;Casado;Primaria;5;Urbanización San Miguel
1171;Mario Alejandro Perez Hernandez;0;Desempleado;35;M;Soltero;Preescolar;2;Barrio La Cruz
1183;Maria Alejandro Mendoza Martinez;0;Desempleado;21;F;Soltero;Técnico;1;Barrio Obrero
1293;Sofia Alejandro Mendoza Castro;18000;Carpintero;16;F;Soltero;Secundaria;5;Colina del Verbo
1002;Paula Alejandro Martinez Lopez;0;Desempleado;11;F;Soltero;Primaria;2;Barrio 19 de Julio
1124;Daniel Alejandro Gonzalez Ruiz;0;Desempleado;7;M;Soltero;Primaria;3;Barrio La Cruz
1345;Camila Alejandro Martinez Lopez;18000;Carpintero;72;F;Casado;Secundaria;5;Altamira del Este
1031;Luis Alejandro Perez Perez;9500;Técnico Agropecuario;33;M;Soltero;Técnico;3;Barrio La Cruz
1303;Camila Alejandro Gonzalez Torres;0;Desempleado;4;F;Soltero;Preescolar;1;Barrio Los Pinos
1212;Fernanda Alejandro Flores Castro;12000;Trabajador doméstico;22;F;Soltero;Técnico;1;Barrio La Cruz
1392;Jose Alejandro Hernandez Flores;13000;Conductor de taxi;39;M;Soltero;Primaria;4;Barrio Arnoldo Alemán
